item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
ASUS ROG Delta S Gaming Headset with USB-C | Ai Powered Noise-Canceling Microphone | Over-Ear Headphones for PC, Mac, Nintendo Switch, and Sony Playstation | Ergonomic Design, Black		0715BHGBA9E	A-249813	301.08	0	2024-07-15 08:30:05 PDT		y	3			11				B08QHBJ1WJ						192876659687			0	DEFAULT	Migrated Template	Inactive
TP-Link AX5400 WiFi 6 Router (Archer AX73) - Dual Band Gigabit Wireless Internet Router, High-Speed AX Router for Streaming, Long Range Coverage		0603B90JL7U	A-250641	202.71	2	2024-06-03 11:36:40 PDT		y	3			11				B08TH4D3QV						840030702327			0	DEFAULT	Migrated Template	Inactive
ASUS TUF Gaming VG34VQL1B 34? Curved HDR Monitor, WQHD (3440x1440), 165Hz, 1ms, Extreme Low Motion Blur, FreeSync Premium, Eye Care, DisplayPort HDMI USB, Height Adjustable, DisplayHDR 400, Black		0603B972UTT	A-250884	658.91	0	2024-06-03 11:36:40 PDT		y	3			11				B08LCMYT54						192876927212			0	DEFAULT	Migrated Template	Inactive
TP-Link AC1900 WiFi Extender (RE550), Covers Up to 2800 Sq.ft and 35 Devices, 1900Mbps Dual Band Wireless Repeater, Internet Booster, Gigabit Ethernet Port		0603B8VX20T	A-251572	99.37	0	2024-06-03 11:36:40 PDT		y	3			11				B08TLT65WM						840030701504			0	DEFAULT	Migrated Template	Inactive
ASUS ProArt Display 27" Monitor PA278CV - WQHD (2560 x 1440), IPS, 100% sRGB, 100% Rec. 709, ΔE < 2, Calman Verified, USB Hub, USB-C, DisplayPort Daisy-Chaining, HDMI, Eye Care, Height Adjustable , BLACK/SLIVER		0307BCPTS9C	A-251886	514	0	2024-03-07 07:36:54 PST		y	3			11				B08LCPY1TR						192876910030			0	DEFAULT	Migrated Template	Inactive
Western Digital 8TB WD Purple Surveillance Internal Hard Drive HDD - SATA 6 Gb/s, 128 MB Cache, 3.5" - WD84PURZ		0603B8YLTVD	A-252079	330.76	0	2024-06-03 11:36:40 PDT		y	3			11				B08XNL4CRM						718037887906			0	DEFAULT	Migrated Template	Inactive
Kensington K55797WW FP215W Privacy Screen for 21.5-Inch 16-9 Aspect Ratio Widescreen Monitors		0308BFF3VRH	A-252437	159.75	0	2024-03-08 06:58:57 PST		y	3			11				B014RM240U						085896557975			0	DEFAULT	Migrated Template	Inactive
FSP Twins Pro ATX PS2 1+1 Dual Module 900W Certified 80 Plus Gold Hot Swappable Redundant Digital Power Supply with Guardian Monitor Software (Twins Pro 900)		0715BGSWBIC	A-252950	968.35	0	2024-07-15 08:30:05 PDT		y	3			11				B08X6BJQSM						845685011046			0	DEFAULT	Migrated Template	Inactive
Seagate Exos X18 ST16000NM004J 16 TB Hard Drive - Internal - SAS (12Gb/s SAS) - Video Surveillance System, Storage System Device Supported - 7200rpm		0320BBGQ4OX	A-253414	774.63	0	2024-03-20 06:53:53 PDT		y	3			11				B09DR3NQDF						763649139004			0	DEFAULT	Migrated Template	Inactive
ASUS 23.8” 1080P Monitor (VA24DCP) - Full HD, IPS, 75Hz, USB-C 65W Power Delivery, Speakers, Adaptive-Sync/FreeSync, Low Blue Light, Flicker Free, VESA Mountable, Frameless, HDMI , BLACK		0603B8YFP65	A-255984	235.14	0	2024-06-03 11:36:40 PDT		y	3			11				B099PHX5XP						195553074452			0	DEFAULT	Migrated Template	Inactive
Kingston FURY Beast 16GB 3200MHz DDR4 CL16 Desktop Memory Single Stick KF432C16BB/16		0715BH6V5U9	A-256280	60.48	0	2024-07-15 08:30:05 PDT		y	3			11				B097K3WV9J						740617319859			0	DEFAULT	Migrated Template	Inactive
Kingston FURY Beast 32GB (2x16GB) 3200MHz DDR4 CL16 Desktop Memory Kit of 2 KF432C16BB1K2/32 RGB		0715BGZ38FQ	A-256302	128.6	0	2024-07-15 08:30:05 PDT		y	3			11				B097K2WKZW						740617319842			0	DEFAULT	Migrated Template	Inactive
TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) - Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers		0603B90MNNS	A-257348	28.98	55	2024-06-03 11:36:40 PDT		y	3			11				B09DMP6T22						840030703447			0	DEFAULT	Migrated Template	Inactive
LG 27GP850-B Ultragear Gaming Monitor 27” QHD (2560 x 1440) Nano IPS Display, 1ms Response Tim, 165Hz Refresh Rate, NVIDIA G-SYNC Compatible, AMD FreeSync Premium, Tilt/Height/Pivot Adjustable Stand		0603B8YKAY8	A-257382	804.26	0	2024-06-03 11:36:40 PDT		y	3			11				B093MTSTKD						195174008508			0	DEFAULT	Migrated Template	Inactive
Kingston XS2000 500G High Performance Pocket-Sized USB 3.2 Gen 2x2 External SSD Up to 2000MB/s SXS2000/500G		0715BGX9L4W	A-257529	106.96	0	2024-07-15 08:30:05 PDT		y	3			11				B09F5WJV8R						740617321357			0	DEFAULT	Migrated Template	Inactive
Kingston XS2000 2TB High Performance Portable SSD with USB-C | Pocket-Sized | USB 3.2 Gen 2x2 | External Solid State Drive | Up to 2000MB/s | SXS2000/2000G		0715BH6VB4M	A-257531	250.19	0	2024-07-15 08:30:05 PDT		y	3			11				B09F6279PY						740617321333			0	DEFAULT	Migrated Template	Inactive
MSI MAG Core Liquid 240R V2 AIO Liquid CPU Cooler, 240mm Radiator, Dual 120mm PWN Fans, ARGB Lighting Controlled by Software, Intel LGA1700 and AMD AM5 Ready , Black		0308BFC5MD3	A-258065	174.36	0	2024-03-08 06:58:57 PST		y	3			11				B09HRLSKTT						824142262917			0	DEFAULT	Migrated Template	Inactive
NZXT Kraken 120 - RL-KR120-B1 - AIO RGB CPU Liquid Cooler - Quiet and Effective - Silent Operation - Ring RGB LEDs - AER P 120mm Radiator Fans (Included),Black		0603B920SOP	A-258430	139.18	0	2024-06-03 11:36:40 PDT		y	3			11				B09GKQ4KYP						815671019400			0	DEFAULT	Migrated Template	Inactive
Seagate Exos 7E10 ST8000NM018B 512E/4KN SAS 12Gb/s 8TB 7200RPM 256MB Enterprise Hard Drive		0603B927QY6	A-258603	420.38	0	2024-06-03 11:36:40 PDT		y	3			11				B09FH97SDT						763649141250			0	DEFAULT	Migrated Template	Inactive
KINGSTON 16GB 4800MHz DDR5 Non-ECC CL40 DIMM 1Rx8		0308BFCDKW6	A-258877	83.94	0	2024-03-08 06:58:57 PST		y	3			11				B09KMD4BR4						740617325096			0	DEFAULT	Migrated Template	Inactive
Kingston KC3000 PCIe 4.0 NVMe M.2 SSD - High-Performance Storage for Desktop and Laptop PCs -SKC3000S/512G		0603B8YK3B9	A-258879	101.2	0	2024-06-03 11:36:40 PDT		y	3			11				B09K7CR37G						740617324402			0	DEFAULT	Migrated Template	Inactive
ASUS ROG Strix LC II 360 ARGB All-in-one AIO Liquid CPU Cooler 360mm Radiator, Intel LGA1700, 115x/2066 and AMD AM4/TR4 Support,Triple 120mm 4-pin PWM Addressable RGB Radiator Fans		0715BGX9TNF	A-259016	252.81	0	2024-07-15 08:30:05 PDT		y	3			11				B09KSX6ZFQ						195553145312			0	DEFAULT	Migrated Template	Inactive
Intel Core i3 (12th Gen) i3-12100 Quad-core (4 Core) 3.30 GHz Processor - Retail Pack , Blue		0603B90DDCG	A-259533	242.69	0	2024-06-03 11:36:40 PDT		y	3			11				B09NPHJLPT						735858503877			0	DEFAULT	Migrated Template	Inactive
Acer PNY NVIDIA T1000 Graphic Card - 8 GB GDDR6		0308BFE057L	A-259978	603.74	0	2024-03-08 06:58:57 PST		y	3			11				B09TFPFLW7						751492653938			0	DEFAULT	Migrated Template	Inactive
ASUS Prime H610M-A D4-CSM LGA 1700(Intel 12th Gen) Micro-ATX Commercial Motherboard (PCIe 4.0, DDR4, 2xM.2 Slots,1Gb LAN, Rear USB 3.2 Gen 2 Ports, DP/HDMI/D-Sub, SPI-TPM Header, ACCE)		0307BCWB4K9	A-260322	169.93	0	2024-03-07 07:36:54 PST		y	3			11				B09NWFMM9G						195553514446			0	DEFAULT	Migrated Template	Inactive
ASUS Pro B660M-C D4-CSM LGA 1700(Intel 12th Gen) Micro-ATX Commercial Motherboard (PCIe 4.0, DDR4,2xM.2 Slots,Front USB 3.2 Type-C,TPM 2.0 IC onboard,Mono-Out Header(with Amp IC), SMBUS Header,ACCE)		0320BBEAH9H	A-260457	202.5	0	2024-03-20 06:53:53 PDT		y	3			11				B09Q3JCMGT						195553509435			0	DEFAULT	Migrated Template	Inactive
ASRock H670M-ITX/ax H670 Series 12th Generation CPU (LGA1700) Compatible H670 Mini-ITX Motherboard		0603B92AQYL	A-260808	248.11	0	2024-06-03 11:36:40 PDT		y	4			11				B09PYP9HSM						4710483936531			0	DEFAULT	Migrated Template	Inactive
ASUS ROG Strix 23.8” 1080P HDR Gaming Monitor (XG249CM) - Full HD, IPS, 270Hz, 1ms, Extreme Low Motion Blur Sync, FreeSync Premium, 105% sRGB, Eye Care, USB-C, DisplayPort, HDMI, Height Adjustable		0307BCS9WC2	A-261196	412.85	0	2024-03-07 07:36:54 PST		y	3			11				B09G9FYFFF						195553315890			0	DEFAULT	Migrated Template	Inactive
KINGSTON Technology KSM32RD4/64HCR 64G 3200MHz DDR4 ECC CL22 2Rx4		0308BF9X9IM	A-261552	344.16	0	2024-03-08 06:58:57 PST		y	3			11				B09SB8CGZK						740617326710			0	DEFAULT	Migrated Template	Inactive
Kingston Fury Beast Black 8GB 4800MT/s DDR5 CL38 XMP 3.0 Ready Computer Memory Single Module KF548C38BB-8		0308BFDPVYA	A-262295	54.71	0	2024-03-08 06:58:57 PST		y	3			11				B09T8ZMKHG						740617325980			0	DEFAULT	Migrated Template	Inactive
ASUS VY279HE-W 27” 1080P Monitor - White, Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care Plus, Color Augmentation, Rest Reminder, Antibacterial Surface, HDMI, VGA, Frameless, VESA Wall Mountable		0603B93NX7J	A-262858	187.29	0	2024-06-03 11:36:40 PDT		y	3			11				B09TV766RZ						195553550918			0	DEFAULT	Migrated Template	Inactive
Lian Li SP750 - Power Supply - 750 Watt		0603B8YJILG	A-263107	167.21	0	2024-06-03 11:36:40 PDT		y	3			11				B0B6Z2DYB1						840353042087			0	DEFAULT	Migrated Template	Inactive
Thermaltake UX200 SE 5V Motherboard ARGB Sync 16.8 Million Colors 15 Addressable LED Intel/AM5/AMD (LGA 1700) Universal Socket Hydraulic Bearing 170W CPU Cooler CL-P105-AL12SW-A		0603B8Y48PO	A-263725	51.03	0	2024-06-03 11:36:40 PDT		y	3			11				B09XFKW431						841163080542			0	DEFAULT	Migrated Template	Inactive
Kasa Smart Plug Mini by TP-Link (HS103P2) - Smart Home WiFi Outlet Works with Alexa, Echo and Google Home, No Hub Required, Remote Control, 2.4GHz WiFi Required, 15 Amp, UL Certified, 2-Pack, White		0603B8VVETP	A-263859	43.37	34	2024-06-03 11:36:40 PDT		y	3			11				B07B8W2KHZ						845973084387			0	DEFAULT	Migrated Template	Inactive
ASUS VY249HE-W 23.8” 1080P Monitor - White, Full HD, 75Hz, IPS, Adaptive-Sync/FreeSync, Eye Care Plus, Color Augmentation, Rest Reminder, Antibacterial Surface, HDMI, VGA Frameless VESA Wall Mountable		0715BH6VDCM	A-264071	128.5	0	2024-07-15 08:30:05 PDT		y	3			11				B09TV5RSNK						195553550901			0	DEFAULT	Migrated Template	Inactive
Sapphire 11315-01-20G Pulse AMD Radeon RX 6400 Low Profile Gaming Graphics Card with 4GB GDDR6, AMD RDNA 2, Black		0308BFC0G4R	A-264900	244.54	0	2024-03-08 06:58:57 PST		y	3			11				B09Y2JWMXS						840777087404			0	DEFAULT	Migrated Template	Inactive
Crucial P3 4TB PCIe Gen3 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT4000P3SSD8		0603B91PELG	A-264941	475.43	0	2024-06-03 11:36:40 PDT		y	3			11				B0B25P44CL						649528918819			0	DEFAULT	Migrated Template	Inactive
Crucial P3 Plus 4TB PCIe Gen4 3D NAND NVMe M.2 SSD, up to 5000MB/s - CT4000P3PSSD8		0603B8YKY2V	A-264945	477.66	0	2024-06-03 11:36:40 PDT		y	3			11				B0B25M8FXX						649528918857			0	DEFAULT	Migrated Template	Inactive
TP-Link AX3000 WiFi 6 Range Extender Internet Booster (RE705X) - Dual Band, AP Mode w/Gigabit Port, OFDMA, Beamforming, APP Setup, White		0603B902ZS7	A-265167	146.4	0	2024-06-03 11:36:40 PDT		y	3			11				B0B1PBBT56						840030703348			0	DEFAULT	Migrated Template	Inactive
Lian Li SP850, 80 Plus Gold SFX Netzteil, White - 850 Watt		0308BFD3N9X	A-265189	183.56	0	2024-03-08 06:58:57 PST		y	3			11				B0BDXR34FT						840353043121			0	DEFAULT	Migrated Template	Inactive
Synology 4-Bay RackStation RS822+ (Diskless)		0715BGX7ZW2	A-265457	1653.6	0	2024-07-15 08:30:05 PDT		y	3			11				B0B4DGP86W						846504004744			0	DEFAULT	Migrated Template	Inactive
Micron 5400 PRO - SSD - 480 GB - SATA 6Gb/s		0603B8TU04C	A-265614	238.3	0	2024-06-03 11:36:40 PDT		y	3			11				B0B7NSV3J2						649528933874			0	DEFAULT	Migrated Template	Inactive
Micron 5400 PRO - SSD - 1.92 TB - SATA 6Gb/s		0603B909O7B	A-265616	613.85	0	2024-06-03 11:36:40 PDT		y	3			11				B0B7NS3QC3						649528934239			0	DEFAULT	Migrated Template	Inactive
Kingston Fury Renegade RGB 32GB (2x16GB) 6000MT/s DDR5 CL32 DIMM Desktop Memory (Kit of 2) |Infrared Sync Technology | Overclocking Stability | KF560C32RSAK2-32		0715BHHF2PW	A-265670	201.9	0	2024-07-15 08:30:05 PDT		y	3			11				B0B72C11GJ						740617329766			0	DEFAULT	Migrated Template	Inactive
ASUS Prime AP201 White MicroATX Tempered Glass Edition Supports Graphics Cards up to 338mm, 360mm Coolers, & Standard ATX PSUs, Tool-Free Side Panels, Side & Front Panel USB Type-C		0603B90Q5E2	A-266479	141.88	0	2024-06-03 11:36:40 PDT		y	3			11				B0B99J7T35						195553771894			0	DEFAULT	Migrated Template	Inactive
Seasonic Electronics Vertex GX-1000 1000W 80 Plus Gold ATX Fully Modular Power Supply		0603B8YHFK0	A-266549	330.29	0	2024-06-03 11:36:40 PDT		y	3			11				B0BVP5SCZK						882016002373			0	DEFAULT	Migrated Template	Inactive
QNAP TS-464U-RP-8G-US 4 Bay High-Speed Rackmount Dual-2.5GbE NAS Intel® Celeron® N5105/N5095 CPU, 8GB DDR4 Memory and 2.5GbE (2.5G/1G/100M) Network Connectivity (Diskless)		0603B8YJ6JT	A-266789	2139.11	0	2024-06-03 11:36:40 PDT		y	3			11				B0B998KMYM						885022024551			0	DEFAULT	Migrated Template	Inactive
AMD Ryzen 9 7900X 12-Core, 24-Thread Unlocked Desktop Processor, Cooler not Included		0603B91QOQ6	A-267093	916.6	0	2024-06-03 11:36:40 PDT		y	3			11				B0BBJ59WJ4						730143314558			0	DEFAULT	Migrated Template	Inactive
MSI MEG X670E ACE EATX Gaming Motherboard (AMD AM5, DDR5, PCIe 5.0, SATA 6Gb/s, M.2, USB 3.2 Gen 2, Wi-Fi 6E, HDMI/DP, Dual LAN, SLI, EATX)		0715BGXA1VK	A-267108	1140.17	0	2024-07-15 08:30:05 PDT		y	3			11				B0B6Q4X5NF						824142299180			0	DEFAULT	Migrated Template	Inactive
Kingston NV2 1TB M.2 2280 NVMe Internal SSD | PCIe 4.0 Gen 4x4 | Up to 3500 MB/s | SNV2S/1000G		0715BH2SJK8	A-267130	105.16	0	2024-07-15 08:30:05 PDT		y	3			11				B0BBWH1R8H						740617329919			0	DEFAULT	Migrated Template	Inactive
Kingston Fury Beast 32GB (2x16GB) 6000MT/s DDR5 CL36 Desktop Memory Kit of 2 | AMD Expo | Plug N Play | KF560C36BBEK2-32		0715BHE86DC	A-267142	175.28	0	2024-07-15 08:30:05 PDT		y	3			11				B0BD5TF3T3						740617330755			0	DEFAULT	Migrated Template	Inactive
ASUS ROG Crosshair X670E Hero AMD X670 AM5 Ryzen™ Desktop 9000 8000 & 7000 ATX Motherboard, 18 + 2 Power Stages, PCIe® 5.0, DDR5, 5X M.2 Slots, USB 3.2 Gen 2x2 with Quick Charge 4+, USB4®, Wi-Fi 6E		0307BCR8NE8	A-267190	1012.69	0	2024-03-07 07:36:54 PST		y	3			11				B0BDTN8SNJ						195553862424			0	DEFAULT	Migrated Template	Inactive
ASUS Prime X670-P WiFi AMD X670 AM5 Ryzen™ Desktop 9000 8000 & 7000 ATX Motherboard with Three M.2 Slots, DDR5, USB 3.2 Gen 2x2 Type-C®, USB4® Support, WiFi 6 and 2.5Gb Ethernet		0307BCM57NF	A-267197	355.41	0	2024-03-07 07:36:54 PST		y	3			11				B0BDTLXWQM						195553884587			0	DEFAULT	Migrated Template	Inactive
ASUS Prime X670-P AMD X670 AM5 Ryzen™ Desktop 9000 8000 & 7000 ATX Motherboard with Three M.2 Slots, DDR5, USB 3.2 Gen 2x2 Type-C®, USB4® Header, and 2.5Gb Ethernet		0715BH6SPVG	A-267198	331.53	0	2024-07-15 08:30:05 PDT		y	3			11				B0BDTP8KX3						195553892810			0	DEFAULT	Migrated Template	Inactive
SIIG Wired Computer Washable Keyboard with 104-Keys, EN60601-1 & IP68 Compliant, Silicone Silent & Quiet, Industrial & Medical Grade (JK-US0U11-S1)		0603B8TURU9	A-267306	92.21	0	2024-06-03 11:36:40 PDT		y	3			11				B0BTSVDHBF						662774045672			0	DEFAULT	Migrated Template	Inactive
Gigabyte GeForce RTX 4090 Gaming OC 24G Graphics Card, 3X WINDFORCE Fans, 24GB 384-bit GDDR6X, GV-N4090GAMING OC-24GD Video Card		0603B92I8CR	A-267618	3009.99	0	2024-06-03 11:36:40 PDT		y	3			11				B0BGP8FGNZ						889523033845			0	DEFAULT	Migrated Template	Inactive
MSI Gaming GeForce RTX 4090 24GB GDRR6X 384-Bit HDMI/DP Nvlink Torx Fan 5 Ada Lovelace Architecture Liquid Cool OC Graphics Card (RTX 4090 SUPRIM Liquid X 24G)		0610BTB177H	A-267632	3198.99	0	2024-06-10 11:01:15 PDT		y	3			11				B0BG94BM2G						824142302903			0	DEFAULT	Migrated Template	Inactive
GIGABYTE B650 AORUS Elite AX (AM5/ LGA 1718/ AMD B650/ ATX/ 5-Year Warranty/ DDR5/ M.2/ PCIe 5.0/ USB 3.2 Gen2X2 Type-C/WiFi 6E/ 2.5GbE LAN/Q-Flash Plus/EZ-Latch/Gaming Motherboard)		0307BCNHMKJ	A-267729	368.66	0	2024-03-07 07:36:54 PST		y	3			11				B0BH7GTY9C						889523033623			0	DEFAULT	Migrated Template	Inactive
ASUS TUF GeForce RTX® 4090 OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a)		0603B8YK5PR	A-267746	3034.06	0	2024-06-03 11:36:40 PDT		y	3			11				B0BGV6LQYR						195553936927			0	DEFAULT	Migrated Template	Inactive
ASUS ROG Strix Z790-F Gaming WiFi 6E LGA 1700(Intel® 13th&12th Gen) ATX Gaming Motherboard(16 + 1 Power Stages,DDR5,Four M.2 Slots, PCIe® 5.0,WiFi 6E,USB 3.2 Gen 2x2 Type-C® with PD 3.0 up to 30W)		0603B8VRDST	A-268025	486.8	0	2024-06-03 11:36:40 PDT		y	3			11				B0BHXR294V						195553938594			0	DEFAULT	Migrated Template	Inactive
Lian Li UNI Fan SL V2 RGB Revolutionized Daisy-Chain ARGB Fan 120mm Single Pack Black SL120V2-1B		0320BBGDWC9	A-268214	40.4	0	2024-03-20 06:53:53 PDT		y	3			11				B0BMWDB6MC						840353043374			0	DEFAULT	Migrated Template	Inactive
Lian-Li UNI FAN SL V2 120mm ARGB Case Fan with Controller, 3-Pack - Black, 120mm		0320BBJGII4	A-268216	126.99	0	2024-03-20 06:53:53 PDT		y	3			11				B0BMWFLJ8J						840353043398			0	DEFAULT	Migrated Template	Inactive
Intel i5-13400F Desktop Processor 10 cores (6 P-cores + 4 E-cores) 20MB Cache, up to 4.6 GHz		0603B8VSYBE	A-268932	351.06	0	2024-06-03 11:36:40 PDT		y	3			11				B0BQ6BRL4T						735858528337			0	DEFAULT	Migrated Template	Inactive
Fractal Design CASE FD-C-NOR1C-01 R		0603B92DCJ4	A-269251	233.86	0	2024-06-03 11:36:40 PDT		y	3			11				B0C6BK6TTP						843276104702			0	DEFAULT	Migrated Template	Inactive
LG Ultragear 24GN60R-B 24-inch Gaming Monitor with IPS Display,1ms GtG, 144Hz, HDR10, AMD FreeSync Premium, Black		0320BBIVA16	A-269283	307.39	0	2024-03-20 06:53:53 PDT		y	3			11				B0BNLVPQVQ						195174040942			0	DEFAULT	Migrated Template	Inactive
Sapphire 11323-02-20G PULSE AMD Radeon RX 7900 XT Gaming Graphics Card with 20GB GDDR6, AMD RDNA 3		0308BF9WSL4	A-269884	1190.43	0	2024-03-08 06:58:57 PST		y	3			11				B0BR6L7TKR						840777088708			0	DEFAULT	Migrated Template	Inactive
GIGABYTE B760I AORUS PRO DDR4 (LGA 1700/ Intel/ B760/ Mini-ITX/ DDR4/ Dual M.2/ PCIe 4.0/ USB 3.2 Gen2X2 Type-C/WiFi 6/ Intel 2.5GbE LAN/Q-Flash Plus/Motherboard)		0603B93KW8V	A-269984	338.1	0	2024-06-03 11:36:40 PDT		y	3			11				B0BVWQ3BMJ						889523035412			0	DEFAULT	Migrated Template	Inactive
GIGABYTE B760 Gaming X AX (LGA 1700/ Intel/ B760/ ATX/DDR5/ M.2/ PCIe 4.0/ USB 3.2 Gen2X2 Type-C/AMD WiFi 6E/ 2.5GbE LAN/Q-Flash Plus/PCIe EZ-Latch/Motherboard)		0603B91FQXX	A-270020	289.25	0	2024-06-03 11:36:40 PDT		y	3			11				B0BZ54DR5L						889523035849			0	DEFAULT	Migrated Template	Inactive
Kingston Technology Kingston Fury Beast 64GB (2x32GB) 6000MT/s DDR5 CL36 RGB Desktop Memory Kit of 2 | Infrared Syncing | AMD Expo | Plug N Play | KF560C36BBEAK2-64		0715BHFOLOR	A-270326	345.96	0	2024-07-15 08:30:05 PDT		y	3			11				B0BRTJDWYD						740617331882			0	DEFAULT	Migrated Template	Inactive
Kingston Technology Fury Impact 32GB 5600MT/s DDR5 CL40 Laptop Memory Single Module | Lower Power Comsumption | Intel XMP 3.0 | Plug N Play | KF556S40IB-32		0603B924KD0	A-270338	146.38	0	2024-06-03 11:36:40 PDT		y	3			11				B0BRTJZL5H						740617331653			0	DEFAULT	Migrated Template	Inactive
AMD Ryzen™ 7 7700 8-Core, 16-Thread Unlocked Desktop Processor		0603B92NRQW	A-270398	553.61	0	2024-06-03 11:36:40 PDT		y	3			11				B0BMQHSCVF						730143314497			0	DEFAULT	Migrated Template	Inactive
ASUS Expertbook B2 Flip, B2502FBA-Q53P-CB Business Laptop, 15.6" Touch Screen FHD, Intel Core i5-1240P, 16GB Ram, 512GB PCIe SSD, WiFi 6E, Windows 11 Pro, Black, Bilingual KB		0715BH6TMVO	A-270437	1792.21	0	2024-07-15 08:30:05 PDT		y	3			11				B0BZ6LS1B9						197105043930			0	DEFAULT	Migrated Template	Inactive
B0BY3HNXMS– NZXT Kraken 240 - RL-KN-240-B1 - 240mm AIO CPU Liquid Cooler - Customizable 1.54" Square LCD Display for Images,Performance Metrics and More- High-Performance Pump - 2 x F120P Fans - Black		0603B8YJMD2	A-270516	197.94	0	2024-06-03 11:36:40 PDT		y	3			11				B0BY3HNXMS						810074842686			0	DEFAULT	Migrated Template	Inactive
NZXT 280mm AIO CPU Liquid Cooler with Customizable LCD Display, High-Performance Pump, F140P Fans - Black		0603B92961W	A-270517	207.09	0	2024-06-03 11:36:40 PDT		y	3			11				B0BY3HJZGD						810074842709			0	DEFAULT	Migrated Template	Inactive
NexStar 6G, 2.5” SATA III to USB 3.2 Gen1 External SSD/HDD Enclosure, ID: Black		0603B90K6LG	A-270616	34.78	0	2024-06-03 11:36:40 PDT		y	3			11				B0BWCJ21RY						844767023731			0	DEFAULT	Migrated Template	Inactive
NexStar 6G, 2.5” SATA III to USB 3.2 Gen1 External SSD/HDD Enclosure, ID: Silver		0715BH6RPNT	A-270618	34.78	0	2024-07-15 08:30:05 PDT		y	3			11				B0BWCPSM12						844767023748			0	DEFAULT	Migrated Template	Inactive
NZXT C1200 PSU - 1200 Watt Gaming PC Power Supply – ATX 3.0 – PCIe 5.0 12VHPWR Connector – 80 Plus Gold Efficiency – Fully Modular – Zero Fan Mode – Black Sleeved Cables – 10 Year Warranty – Black		0715BHE4I3Y	A-270660	386.29	0	2024-07-15 08:30:05 PDT		y	3			11				B0BQX19J1R						810074842563			0	DEFAULT	Migrated Template	Inactive
ASUS ROG Strix GeForce RTX™ 4090 White OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a)		0603B92MPUA	A-270795	3498.43	0	2024-06-03 11:36:40 PDT		y	3			11				B0BSVMLVTD						197105016422			0	DEFAULT	Migrated Template	Inactive
ASUS ROG Strix GeForce RTX ™ 4090 White Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a)		0603B92O9SD	A-270796	3416.63	0	2024-06-03 11:36:40 PDT		y	3			11				B0BSVM969H						197105016446			0	DEFAULT	Migrated Template	Inactive
ASUS TUF Gaming Radeon™ RX 7900 XTX OC Edition 24GB GDDR6 Graphics Card (PCIe 4.0, 24GB GDDR6, HDMI 2.1a, DisplayPort 2.1)		0603B92I8DE	A-270829	1846.68	0	2024-06-03 11:36:40 PDT		y	3			11				B0BSVMX9DW						197105020085			0	DEFAULT	Migrated Template	Inactive
NZXT Kraken Elite RGB 360 - RL-KR36E-W1-360mm AIO CPU Liquid Cooler - Customizable 2.36" LCD Display for Images, Performance Metrics - High-Performance Pump - 3 x F120 RGB Core Fans - White		0603B8VVESJ	A-271310	445.13	0	2024-06-03 11:36:40 PDT		y	3			11				B0BY3HCW17						810074842280			0	DEFAULT	Migrated Template	Inactive
GIGABYTE GP-UD1000GM PG5 Rev2.0 - PCIe5.0 Ready - ATX3.0-1000W 80 Plus Gold Certified - Fully Modular Power Supply		0722BZB3RTT	A-271458	322.98	0	2024-07-22 09:24:18 PDT		y	3			11				B0BTJYYTGM						810075655490			0	DEFAULT	Migrated Template	Inactive
